pass_a,pass_b,footprint_classification,commute,agreement,wa_intersect_rb,wb_intersect_ra,wa_intersect_wb,dependency_kinds,dependency_strength,read_write_strength,enablement_strength,uncertainty_risk,strong_intersections,weak_intersections,intersection_token_kinds,overlap_pattern,enablement_edge_kinds,enablement_edges,commutativity_details
early-cse,gvn,independent,true,agree_independent,,,,,none,none,none,none,,,,none,,,
early-cse,instcombine,independent,true,agree_independent,,,,,none,none,none,none,,,,none,,,
early-cse,licm,independent,true,agree_independent,,,,,none,none,none,none,,,,none,,,
early-cse,loop-unroll,dependent,false,agree_dependent,,,,enablement,strong,none,strong,none,,,,none,activation,loop-unroll->early-cse,"in function Innerproduct:
  in block %6 / %6:
    >   %7 = phi i32 [ 0, %5 ], [ %24, %6 ]
    >   %indvars.iv2 = phi i64 [ 1, %5 ], [ %indvars.iv.next.1, %6 ]
    <   %7 = phi i32 [ 0, %5 ], [ %27, %6 ]
    <   %indvars.iv2 = phi i64 [ 1, %5 ], [ %indvars.iv.next.1, %6 ]
        %8 = sext i32 %3 to i64
        %9 = getelementptr inbounds [164 x i8], ptr %1, i64 %8
    >   %10 = getelementptr inbounds nuw [4 x i8], ptr %9, i64 %indvars.iv2
    >   %11 = load i32, ptr %10, align 4
    >   %12 = getelementptr inbounds nuw [164 x i8], ptr %2, i64 %indvars.iv2
    <   %10 = getelementptr inbounds nuw [4 x i8], ptr %9, i64 %indvars.iv2
    <   %11 = load i32, ptr %10, align 4
    <   %12 = getelementptr inbounds nuw [164 x i8], ptr %2, i64 %indvars.iv2
        %13 = sext i32 %4 to i64
    >   %14 = getelementptr inbounds [4 x i8], ptr %12, i64 %13
    >   %15 = load i32, ptr %14, align 4
    >   %16 = mul nsw i32 %11, %15
    >   %17 = add nsw i32 %7, %16
    >   store i32 %17, ptr %0, align 4
    >   %indvars.iv.next = add nuw nsw i64 %indvars.iv2, 1
    >   %18 = getelementptr inbounds nuw [4 x i8], ptr %9, i64 %indvars.iv.next
    >   %19 = load i32, ptr %18, align 4
    >   %20 = getelementptr inbounds nuw [164 x i8], ptr %2, i64 %indvars.iv.next
    >   %21 = getelementptr inbounds [4 x i8], ptr %20, i64 %13
    >   %22 = load i32, ptr %21, align 4
    >   %23 = mul nsw i32 %19, %22
    >   %24 = add nsw i32 %17, %23
    >   store i32 %24, ptr %0, align 4
    >   %indvars.iv.next.1 = add nuw nsw i64 %indvars.iv2, 2
    >   %exitcond.1 = icmp ne i64 %indvars.iv.next.1, 41
    >   br i1 %exitcond.1, label %6, label %25, !llvm.loop !7
    <   %14 = getelementptr inbounds [4 x i8], ptr %12, i64 %13
    <   %15 = load i32, ptr %14, align 4
    <   %16 = mul nsw i32 %11, %15
    <   %17 = add nsw i32 %7, %16
    <   store i32 %17, ptr %0, align 4
    <   %indvars.iv.next = add nuw nsw i64 %indvars.iv2, 1
    <   %18 = sext i32 %3 to i64
    <   %19 = getelementptr inbounds [164 x i8], ptr %1, i64 %18
    <   %20 = getelementptr inbounds nuw [4 x i8], ptr %19, i64 %indvars.iv.next
    <   %21 = load i32, ptr %20, align 4
    <   %22 = getelementptr inbounds nuw [164 x i8], ptr %2, i64 %indvars.iv.next
    <   %23 = sext i32 %4 to i64
    <   %24 = getelementptr inbounds [4 x i8], ptr %22, i64 %23
    <   %25 = load i32, ptr %24, align 4
    <   %26 = mul nsw i32 %21, %25
    <   %27 = add nsw i32 %17, %26
    <   store i32 %27, ptr %0, align 4
    <   %indvars.iv.next.1 = add nuw nsw i64 %indvars.iv2, 2
    <   %exitcond.1 = icmp ne i64 %indvars.iv.next.1, 41
    <   br i1 %exitcond.1, label %6, label %28, !llvm.loop !7"
early-cse,simplifycfg,independent,true,agree_independent,,,,,none,none,none,none,,,,none,,,
gvn,instcombine,independent,true,agree_independent,,,,,none,none,none,none,,,,none,,,
gvn,licm,independent,true,agree_independent,,,,,none,none,none,none,,,,none,,,
gvn,loop-unroll,dependent,false,agree_dependent,,,,enablement,strong,none,strong,none,,,,none,activation,loop-unroll->gvn,"in function Innerproduct:
  in block %6 / %6:
    >   %7 = phi i32 [ 0, %5 ], [ %24, %6 ]
    >   %indvars.iv2 = phi i64 [ 1, %5 ], [ %indvars.iv.next.1, %6 ]
    <   %7 = phi i32 [ 0, %5 ], [ %27, %6 ]
    <   %indvars.iv2 = phi i64 [ 1, %5 ], [ %indvars.iv.next.1, %6 ]
        %8 = sext i32 %3 to i64
        %9 = getelementptr inbounds [164 x i8], ptr %1, i64 %8
    >   %10 = getelementptr inbounds nuw [4 x i8], ptr %9, i64 %indvars.iv2
    >   %11 = load i32, ptr %10, align 4
    >   %12 = getelementptr inbounds nuw [164 x i8], ptr %2, i64 %indvars.iv2
    <   %10 = getelementptr inbounds nuw [4 x i8], ptr %9, i64 %indvars.iv2
    <   %11 = load i32, ptr %10, align 4
    <   %12 = getelementptr inbounds nuw [164 x i8], ptr %2, i64 %indvars.iv2
        %13 = sext i32 %4 to i64
    >   %14 = getelementptr inbounds [4 x i8], ptr %12, i64 %13
    >   %15 = load i32, ptr %14, align 4
    >   %16 = mul nsw i32 %11, %15
    >   %17 = add nsw i32 %7, %16
    >   store i32 %17, ptr %0, align 4
    >   %indvars.iv.next = add nuw nsw i64 %indvars.iv2, 1
    >   %18 = getelementptr inbounds nuw [4 x i8], ptr %9, i64 %indvars.iv.next
    >   %19 = load i32, ptr %18, align 4
    >   %20 = getelementptr inbounds nuw [164 x i8], ptr %2, i64 %indvars.iv.next
    >   %21 = getelementptr inbounds [4 x i8], ptr %20, i64 %13
    >   %22 = load i32, ptr %21, align 4
    >   %23 = mul nsw i32 %19, %22
    >   %24 = add nsw i32 %17, %23
    >   store i32 %24, ptr %0, align 4
    >   %indvars.iv.next.1 = add nuw nsw i64 %indvars.iv2, 2
    >   %exitcond.1 = icmp ne i64 %indvars.iv.next.1, 41
    >   br i1 %exitcond.1, label %6, label %25, !llvm.loop !7
    <   %14 = getelementptr inbounds [4 x i8], ptr %12, i64 %13
    <   %15 = load i32, ptr %14, align 4
    <   %16 = mul nsw i32 %11, %15
    <   %17 = add nsw i32 %7, %16
    <   store i32 %17, ptr %0, align 4
    <   %indvars.iv.next = add nuw nsw i64 %indvars.iv2, 1
    <   %18 = sext i32 %3 to i64
    <   %19 = getelementptr inbounds [164 x i8], ptr %1, i64 %18
    <   %20 = getelementptr inbounds nuw [4 x i8], ptr %19, i64 %indvars.iv.next
    <   %21 = load i32, ptr %20, align 4
    <   %22 = getelementptr inbounds nuw [164 x i8], ptr %2, i64 %indvars.iv.next
    <   %23 = sext i32 %4 to i64
    <   %24 = getelementptr inbounds [4 x i8], ptr %22, i64 %23
    <   %25 = load i32, ptr %24, align 4
    <   %26 = mul nsw i32 %21, %25
    <   %27 = add nsw i32 %17, %26
    <   store i32 %27, ptr %0, align 4
    <   %indvars.iv.next.1 = add nuw nsw i64 %indvars.iv2, 2
    <   %exitcond.1 = icmp ne i64 %indvars.iv.next.1, 41
    <   br i1 %exitcond.1, label %6, label %28, !llvm.loop !7

in function main:
  in block %0 / %0:
    >   call void @Intmm(i32 noundef 0)
    >   call void @Intmm(i32 noundef 1)
    >   call void @Intmm(i32 noundef 2)
    >   call void @Intmm(i32 noundef 3)
    >   call void @Intmm(i32 noundef 4)
    >   call void @Intmm(i32 noundef 5)
    >   call void @Intmm(i32 noundef 6)
    >   call void @Intmm(i32 noundef 7)
    >   call void @Intmm(i32 noundef 8)
    >   call void @Intmm(i32 noundef 9)
    >   ret i32 0
    <   br label %1"
gvn,simplifycfg,independent,true,agree_independent,,,,,none,none,none,none,,,,none,,,
instcombine,licm,independent,true,agree_independent,,,,,none,none,none,none,,,,none,,,
